indexe,proj_id,coup_de_coeur
118163,3224322,0
118164,3227591,0
118165,3220078,0
118166,3227046,1
118167,3220213,0
118168,3225056,0
118169,3224687,0
118170,3228014,1
118171,3164007,0
118172,3224339,0
118173,3226462,0
118175,3033690,0
118176,3227313,1
118177,3199561,0
118178,3227101,0
118179,3225583,0
118180,3225663,0
118181,3102198,0
118182,3185695,1
118183,3209840,0
118185,2867613,0
118186,3220455,0
118187,2523090,0
118188,2679072,0
118189,3227427,0
118190,3222690,0
118191,3116903,0
118193,3228399,0
118194,3154816,0
118195,3182500,0
118196,3228930,0
118197,3211318,0
118198,3228694,0
118199,3222699,0
118200,3228738,0
118201,3227872,0
118202,3228861,0
118203,3228998,0
118204,3225495,0
118205,3114223,0
118206,3215504,0
118207,3228782,1
118209,3227220,0
118210,3229109,0
118211,3225621,0
118212,3203908,0
118213,3224010,0
118214,3176819,0
118215,3048483,0
118216,3215334,0
118217,3210781,0
118218,3210339,0
118219,3228504,0
118220,3229197,0
118221,3122518,0
118222,3229291,0
118223,3183528,0
118224,3228515,0
118225,3226287,1
118226,3165258,0
118227,3222281,0
118228,3222134,0
118229,3228375,0
118230,3225511,0
118231,3229355,0
118232,2957485,0
118233,3190739,0
118234,2844658,1
118235,3224697,0
118236,3223580,0
118237,3224330,0
118238,3201747,0
118239,3192590,0
118240,1752790,1
118241,3211820,0
118242,2923769,0
118243,3215468,0
118244,3229031,0
118245,3226801,0
118246,3219357,0
118248,3223698,0
118249,3226534,0
118250,3217246,0
118251,3161462,0
118252,3218751,0
118253,3215943,0
118254,3200349,0
118255,3176402,1
118257,3139546,0
118258,3224688,1
118259,3171015,0
118260,3226558,0
118261,3229881,0
118262,3217994,0
118263,3151814,0
118264,3228311,0
118265,3220641,0
118266,3215773,0
118267,3151764,0
118269,3220042,1
118270,3218284,0
118271,3227494,0
118272,3214461,0
118273,3176039,0
118274,3226782,0
118275,3229603,1
118276,3109462,0
118277,3207862,0
118278,3191052,0
118280,3223473,0
118281,3222738,0
118282,3226407,0
118284,2376977,0
118285,3228727,0
118286,3230418,0
118287,3227615,0
118288,3226117,0
118289,3193393,0
118290,3230411,0
118291,3204443,0
118292,3086210,1
118293,3217125,0
118294,3228708,0
118295,3202398,0
118296,3106485,0
118297,2909960,0
118298,3227777,0
118299,3163953,1
118300,3122004,0
118301,3210764,0
118302,3202260,0
118304,3228059,0
118305,3210211,0
118306,3212451,0
118307,3230524,0
118309,3230081,0
118310,3186103,0
118311,3230472,0
118312,3160551,0
118313,3185969,0
118315,2945565,0
118316,3229524,0
118317,3216473,0
118318,3230151,0
118319,3230996,0
118320,3230943,0
118322,3229954,0
118323,3226836,0
118324,2509634,0
118325,3227453,0
118326,3226181,0
118327,3207782,1
118329,3125261,0
118330,3231148,0
118331,3228737,0
118332,3231187,0
118333,3231259,0
118334,2328589,0
118335,3229135,0
118336,3227825,0
118337,3214073,0
118338,3207941,1
118339,3226998,0
118341,3230890,0
118342,3227998,0
118343,3205747,0
118344,3231379,0
118345,3231448,0
118346,3228072,0
118347,681674,0
118348,3231361,0
118349,3231521,0
118350,3227870,0
118351,3224931,0
118352,3207733,0
118353,3229403,0
118354,3162966,0
118355,3231936,0
118356,3232057,0
118357,3216057,0
118358,3223849,0
118359,3232120,0
118361,3225838,0
118362,3054610,0
118364,3222344,0
118365,3223233,0
118366,3092309,0
118367,3232142,0
118368,3231932,0
118369,3215000,0
118370,3208402,1
118371,3232438,0
118372,854712,0
118373,3229882,0
118374,3182786,0
118375,1979671,0
118376,3189565,1
118377,1956922,1
118378,3232600,0
118379,3171617,0
118380,3231495,0
118381,3124110,0
118382,3230296,0
118383,3232758,0
118384,3116108,1
118385,3218970,0
118386,3228062,1
118388,3210185,0
118389,3083398,0
118390,3231914,0
118391,3215391,0
118392,3232083,0
118393,3228974,0
118394,3155820,0
118395,3213905,0
118396,3232931,0
118397,3211993,0
118398,3175085,0
118400,3181947,1
118401,3223898,0
118402,3202478,0
118403,3230485,0
118404,3224677,0
118405,3231596,0
118406,3228191,0
118407,3179888,0
118408,3079883,0
118409,3233121,0
118410,3222661,0
118412,3188428,0
118413,3215793,0
118414,3224027,0
118415,3197895,0
118417,3191213,0
118418,3222221,0
118419,3230240,0
118420,2597331,0
118421,213677,0
118422,3203940,0
118423,3197727,0
118424,3224712,0
118425,3021138,0
118426,3226696,0
118427,3233316,0
118428,3221631,1
118429,3169066,0
118431,3205061,0
118432,3218642,0
118433,3219866,0
118434,3233401,0
118435,3191139,0
118436,3123025,0
118437,3220686,0
118438,3232662,0
118439,3149089,0
118440,3211665,0
118441,3216655,0
118442,3169477,0
118443,3217752,0
118444,3228885,0
118445,3221536,0
118446,3188457,0
118447,3230496,0
118448,3193301,0
118449,3228027,0
118450,2871362,0
118451,3215604,0
118452,3231635,0
118453,2738376,0
118454,2801684,0
118455,3232485,0
118456,3232255,0
118457,3207091,0
118458,3195512,0
118459,2953186,0
118460,3198548,1
118462,3158384,0
118463,3172287,0
118464,1998317,0
118465,2667352,0
118466,3108991,0
118467,3231899,0
118468,3229394,0
118470,3220811,0
118471,3213529,0
118472,3207913,0
118473,3217838,1
118474,3185470,0
118476,3226426,1
118477,3229789,0
118479,3210458,0
118480,3229571,0
118481,3221445,0
118482,3214614,0
118483,3228799,0
118484,3226167,0
118485,3231912,0
118486,3223927,0
118488,3194684,0
118489,3234033,0
118490,3077643,0
118491,3227815,0
118492,3204598,0
118493,3223242,0
118494,3212805,0
118495,3207140,0
118496,3233649,0
118497,3218618,0
118498,3233972,0
118499,3201028,0
118500,3181992,0
118501,3233117,0
118502,3232359,0
118503,3222588,0
118504,3175145,0
118505,3231918,0
118506,3233717,0
118507,3089222,0
118508,3233497,0
118509,3050024,1
118510,3226471,0
118511,2869919,0
118512,3207954,0
118513,3226684,0
118514,3226579,1
118515,3103017,0
118516,3211830,1
118517,3233392,0
118518,3213161,0
118520,3171434,0
118521,3210297,0
118522,3228098,0
118523,255783,0
118524,3234772,0
118525,3234700,0
118526,3113193,0
118527,3232235,0
118528,3226328,0
118530,3229512,0
118531,3230017,0
118532,3181195,0
118533,3204926,0
118534,3162530,1
118536,3228982,0
118537,3234554,0
118538,3235078,0
118539,3235092,0
118541,3233477,0
118542,3235006,0
118543,3219310,0
118544,3226831,0
118545,3234007,0
118546,3228886,0
118547,3235276,0
118548,3195116,0
118549,3234826,0
118550,3135109,0
118551,3080412,0
118552,3189590,0
118553,3161555,0
118555,3194869,0
118556,3225172,1
118557,3218483,0
118558,3217039,0
118559,3228481,0
118560,3234263,0
118561,3198770,0
118562,2997378,0
118563,3212379,0
118564,3232337,0
118565,3235106,0
118566,3234130,0
118567,3140808,1
118568,3212893,0
118569,3215411,0
118570,3234966,0
118571,3232609,0
118572,3234927,0
118573,3226832,0
118574,3233389,1
118575,3235051,0
118576,3225582,1
118578,3194371,1
118579,3221538,1
118580,3225170,0
118581,3227291,0
118582,3216128,0
118583,3233312,0
118584,3163242,0
118585,3234257,0
118586,3225940,0
118587,3077284,1
118588,3229033,0
118589,3222366,0
118590,3102325,1
118592,3234546,0
118593,3235514,0
118594,3235331,0
118595,3214703,0
118596,3233125,0
118597,3184826,0
118598,3222907,0
118599,3202702,0
118600,3212565,0
118601,3206046,0
118602,3172564,0
118603,3236072,0
118604,3089808,0
118606,3220257,0
118607,3225870,0
118608,3176217,0
118609,3171161,0
118610,3231631,0
118611,3233050,0
118612,3161217,0
118613,3229632,0
118614,3208353,0
118615,3235759,0
118616,3011217,0
118617,3230323,0
118618,3236382,0
118620,3214850,0
118621,3229521,0
118622,3209826,0
118623,1075610,0
118624,3207497,0
118625,3232796,0
118626,3073788,0
118627,3227211,0
118628,3226240,0
118629,3221166,0
118630,3235865,1
118631,3236035,0
118632,3203585,0
118633,3200261,0
118634,3215372,1
118635,3235741,0
118636,3236281,1
118637,3206435,0
118638,3215094,0
118639,3233091,0
118640,3209560,0
118641,3235916,0
118642,3075453,0
118643,3195787,0
118644,3232049,0
118645,3192095,0
118646,3233292,0
118647,3146988,0
118648,3235004,0
118649,3197686,0
118650,3235730,0
118651,3221283,1
118652,3169064,0
118653,3160038,0
118654,3200654,1
118655,3232888,0
118656,3234432,0
118657,3229268,1
118658,3215241,0
118659,3014328,1
118661,3207585,0
118662,3233249,0
118663,3008687,0
118664,3233864,0
118665,3234991,0
118666,3228295,0
118667,3227805,1
118668,3236857,0
118669,3188809,0
118670,3236915,0
118671,3236271,0
118672,3235667,0
118674,3215517,0
118675,3235166,0
118676,3201303,1
118677,3231923,0
118678,3189168,0
118679,3236875,0
118680,3234881,0
118681,3212073,0
118682,3227945,0
118683,3201168,1
118684,3236212,0
118685,3210582,1
118687,3225382,0
118688,3233762,0
118689,3236185,0
118690,3232403,0
118691,3195331,0
118692,3236087,0
118693,3237371,0
118694,3233076,0
118695,3235243,0
118696,3217597,0
118697,3237328,0
118698,3203639,0
118699,3231971,0
118700,3236483,0
118701,3178029,0
118702,3131721,0
118703,3218161,0
118704,2996166,0
118705,3237073,1
118706,3232767,0
118707,3195872,0
118708,3235313,0
118709,3229542,0
118710,3228814,0
118711,3232416,0
118712,3159013,0
118713,3144157,0
118714,3236141,0
118715,3228002,0
118717,3218570,1
118718,3201086,0
118719,3154627,1
118720,3237633,0
118721,3190893,0
118722,3161072,0
118724,3219529,1
118726,3233387,0
118728,3120250,0
118729,3226484,0
118730,3237174,0
118731,3221180,0
118732,3233739,1
118734,3234467,0
118735,3188055,0
118736,3115317,1
118737,3204492,0
118738,3237244,0
118739,3235550,0
118740,3237135,0
118741,3228664,0
118742,3218768,0
118743,3235925,0
118745,3236073,0
118746,3232323,0
118747,3237287,0
118748,2806324,0
118749,3019591,0
118750,3232994,0
118751,3073049,0
118752,3236091,0
118754,3234134,0
118755,3234778,0
118756,3226647,0
118757,3233757,1
118758,3237940,0
118759,3237870,0
118760,3230628,0
118761,3203072,0
118762,3226178,0
118763,3228177,0
118764,3205982,0
118765,3237845,0
118766,3234819,0
118767,3225369,0
118769,3222539,0
118770,3237559,0
118771,3146604,0
118772,3236912,0
118773,3223627,0
118774,2994146,0
118775,3236194,0
118777,3210498,0
118779,3238196,0
118780,3238261,0
118781,3185646,0
118782,3237231,0
118783,3184328,0
118784,3218466,0
118785,3223195,0
118786,3238244,0
118787,3156880,0
118788,3237827,1
118789,3226727,0
118790,3214448,1
118792,3231943,0
118794,3238238,0
118795,3235169,0
118796,3133965,0
118797,3220996,0
118798,3232901,0
118799,3237685,0
118800,3224412,0
118801,3238434,0
118802,3236526,0
118803,3230433,0
118804,3236272,0
118805,3226128,0
118806,3231484,0
118807,3162442,0
118808,3027222,0
118809,3238753,0
118810,3230842,0
118811,3224553,0
118812,3228715,0
118813,3234144,0
118814,3238754,0
118815,3232637,0
118817,3239042,0
118818,3239099,0
118819,3224446,0
118821,3231350,1
118823,3208639,0
118824,2971283,0
118825,3231098,1
118826,3239280,0
118827,3219736,0
118829,3161115,0
118830,3231536,0
118831,3211392,0
118832,3238527,0
118833,3163619,0
118834,3227431,0
118835,3160503,1
118836,3237222,1
118837,3159061,0
118838,3226326,0
118839,3234745,1
118840,3082461,0
118841,3239578,0
118842,3237444,0
118843,3197440,1
118844,3117190,0
118845,3237426,0
118847,3230431,0
118848,3239789,0
118850,3234225,0
118851,3236296,0
118852,3207821,0
118853,3239833,0
118854,3221778,0
118855,3197245,0
118856,3237417,0
118857,2987163,0
118859,3165319,1
118860,3175392,0
118861,3229413,0
118863,2898523,0
118864,3137652,0
118865,3236498,0
118866,3231674,0
118867,3206051,0
118868,3230630,0
118869,3221397,0
118870,3220080,0
118871,3235477,0
118872,3240294,0
118874,422770,0
118875,3238645,0
118876,3237172,0
118877,3144729,0
118878,3239469,0
118879,3239724,1
118881,2858017,0
118883,3225713,0
118884,3219950,1
118885,3225604,0
118886,3211852,0
118887,3234170,0
118888,3203989,0
118889,3238181,0
118891,3228523,0
118892,3203116,0
118893,3234726,0
118895,3239355,0
118896,3224410,1
118897,3221157,0
118898,3195905,0
118900,3195810,0
118901,3233027,0
118902,3238136,0
118903,3215753,0
118904,3238130,0
118905,3222190,0
118906,3237494,0
118907,3230520,0
118908,3239934,0
118909,3223164,0
118910,3239537,0
118911,3240912,0
118912,3224450,1
118914,3236202,0
118915,3236548,0
118916,3235125,0
118917,3038682,0
118918,3233338,0
118919,3241103,0
118920,3231603,0
118921,3233952,1
118922,3236362,1
118923,3116987,0
118924,3145062,0
118925,2931985,0
118926,3240732,0
118927,3206792,0
118928,3237138,0
118929,3227212,0
118930,3241207,0
118931,3238029,0
118932,3234344,0
118933,3088827,0
118934,3195723,0
118935,3063404,0
118936,3241299,0
118937,3227138,0
118938,3225015,0
118939,3163171,0
118940,3237568,0
118941,3232856,0
118942,3240328,0
118943,3205597,1
118944,3220689,0
118946,3240839,0
118947,3237812,0
118948,3220452,0
118949,3061035,0
118950,3201765,1
118951,3217767,0
118952,3238779,0
118953,3120151,0
118954,3219037,1
118955,3234275,1
118957,3233370,0
118958,3241621,0
118959,3230947,0
118960,3238493,0
118961,2024492,0
118962,2865549,0
118963,3234612,1
118964,3183587,0
118965,3229902,0
118966,3237586,0
118968,3240563,0
118969,3185529,0
118970,3240474,0
118972,3235615,0
118973,3238258,0
118974,3239131,0
118975,3235134,0
118976,3240722,0
118977,3220166,0
118978,3214241,0
118979,3218935,0
118980,3235775,0
118982,3238569,0
118983,3240249,0
118984,3238703,0
118985,3241797,0
118986,3238657,0
118987,3240412,0
118988,3241480,0
118989,3234928,0
118990,3238354,0
118991,3146953,0
118992,3241075,0
118993,3241579,0
118994,3238573,0
118995,3242084,0
118996,2999128,0
118997,3222463,0
118998,3226293,0
119000,3242162,0
119001,3238212,0
119002,3193302,0
119003,3234624,0
119004,3225871,0
119005,3237062,0
119006,3240347,0
119007,3240557,0
119008,3077038,0
119009,3178647,0
119010,3242231,0
119011,3238239,0
119012,3229778,0
119013,3237462,0
119014,3242422,0
119016,3135462,0
119017,3055235,0
119018,3218485,0
119019,3153934,0
119020,3238847,0
119021,3242477,0
119022,3240266,0
119023,3191908,0
119024,3232261,0
119025,3186621,0
119026,3232104,0
119027,2791693,0
119028,2942795,0
119029,3233230,0
119030,3124314,0
119031,3234354,0
119032,2551643,0
119033,3237740,1
119034,3242376,0
119035,3228906,0
119036,3228833,0
119037,3221506,0
119038,3185427,1
119039,3242245,0
119040,3187170,0
119041,3187617,0
119042,3138512,0
119043,3123462,0
119044,3144658,0
119045,3172893,0
119046,1883830,1
119047,3239410,1
119048,3235708,0
119049,3240572,0
119050,3233489,0
119051,3224353,0
119052,3242180,0
119053,3242954,0
119054,3239938,0
119055,3242830,0
119056,3237358,0
119057,3243057,0
119058,3243130,0
119059,3241897,0
119060,3239545,0
119061,3239985,0
119062,3237236,0
119064,3219038,0
119065,3243263,0
119066,3242999,0
119067,3243178,0
119069,3243164,0
119071,3242639,0
119072,3238810,0
119073,3212273,0
119074,3226259,1
119075,3186626,0
119076,3240090,0
119077,3219353,0
119078,3232315,0
119079,3238441,0
119080,3210920,0
119082,3234059,0
119083,3157164,0
119084,3209153,0
119085,3235332,0
119086,3237647,0
119087,3185639,0
119088,3173710,0
119089,2950779,0
119090,3093757,0
119091,3232735,0
119092,3110689,0
119094,3163640,0
119095,3084205,0
119096,3231517,0
119097,3241049,0
119098,3236477,0
119099,3165171,0
119100,3241713,0
119101,3242775,0
119102,3067479,0
119103,3237077,0
119104,3238393,0
119105,3211930,0
119106,3232198,1
119107,3240745,0
119108,3228514,0
119109,3214655,0
119111,3233720,0
119112,3243086,0
119113,3236707,0
119115,3237124,0
119116,3237158,0
119117,3238766,0
119118,3237710,0
119119,3214517,0
119120,3230352,0
119121,3160316,0
119122,3242983,0
119123,3019872,0
119124,3213824,0
119125,3244102,0
119126,2532364,0
119127,3243303,0
119128,3043985,0
119129,3229815,0
119130,2127352,0
119131,3239086,0
119132,3215565,0
119133,3237189,0
119134,1626822,0
119135,3238759,1
119137,3243502,0
119138,3241759,0
119139,2858301,0
119140,3228883,0
119141,2984929,0
119142,3244408,0
119143,3244316,0
119144,3236366,0
119145,3238425,0
119146,3236529,0
119147,3241089,0
119148,3239383,0
119149,3109092,0
119150,3229068,0
119151,3235501,0
119152,3244019,0
119153,3243601,0
119155,3211718,0
119156,1571872,0
119157,3237347,0
119158,3237372,0
119159,3224835,0
119160,3243328,0
119161,3124985,0
119162,3211456,0
119163,3244795,0
119164,3202922,0
119165,3244268,0
119166,3240190,0
119167,3244239,0
119168,3227118,0
119169,3237843,0
119170,3143994,0
119171,3201617,0
119172,3244942,0
119173,3242514,1
119174,3244940,0
119175,3239623,0
119176,3241934,1
119178,3225480,0
119179,3243039,0
119180,3142751,0
119181,3168828,0
119182,3245131,0
119183,3240086,0
119184,2961475,0
119185,2869397,0
119186,3224694,0
119188,3234994,0
119189,3224962,0
119190,3242285,0
119191,3244319,0
119192,3243315,0
119193,3194823,0
119194,3244023,0
119196,3245321,0
119197,3198066,0
119198,3242779,0
119199,3245459,0
119200,3241646,0
119201,3207802,0
119202,3164708,0
119203,3120586,0
119204,3245540,0
119205,3201053,0
119206,3240260,0
119207,3245283,0
119208,3243918,0
119209,3237204,0
119210,3245726,0
119211,3149118,0
119212,3245570,0
119213,3245202,0
119214,3243213,0
119215,3245624,0
119216,3242680,0
119217,3171114,0
119218,3238490,0
119219,2894958,0
119221,3237765,0
119222,3246212,0
119223,3221334,0
119224,3246286,0
119225,3219140,1
119226,3231960,0
119227,3242739,0
119228,3242940,0
119229,3221496,0
119230,3076670,0
119231,3241864,0
119232,3232420,0
119233,3246063,0
119234,3227976,0
119235,3246478,0
119236,3234377,0
119237,2991332,0
119238,3241880,0
119239,3235147,0
119240,3141629,0
119241,3243431,0
119242,3246759,0
119243,3245990,0
119244,3244461,0
119245,3240986,0
119247,3239812,0
119248,3245997,0
119249,3169086,0
119250,2676878,1
119251,3241528,0
119253,2973874,0
119254,3246990,0
119255,3104483,0
119256,3111581,1
119257,3235448,0
119258,3235788,0
119259,3141423,1
119260,3148510,0
119261,3246596,0
119262,3241273,0
119264,3244758,0
119265,3235506,0
119266,3223140,0
119267,3244318,0
119268,3237524,0
119269,3246327,0
119270,3245128,0
119271,3246859,0
119272,3239994,1
119274,3245760,0
119275,3246163,0
119276,3240740,0
119277,3243207,0
119278,3244767,0
119279,3247160,0
119280,3235722,0
119281,3224601,0
119282,3127609,0
119283,3237656,0
119284,3247213,0
119285,3245448,0
119286,3214537,0
119287,3233586,0
119288,3069887,0
119289,3226199,0
119290,3245212,0
119291,3243105,0
119292,3244772,0
119293,3246622,0
119294,3238731,1
119295,3247387,0
119296,3153171,0
119297,3246651,0
119298,3231518,0
119299,3247176,0
119300,3247580,0
119301,3245741,1
119302,3245679,0
119303,3012257,0
119304,3235956,0
119305,2842385,0
119306,3246761,0
119307,3237505,0
119308,3245549,0
119309,3137532,0
119310,3244358,0
119311,3238932,0
119312,3247801,0
119313,2837388,0
119314,3219746,0
119315,3247304,1
119316,3213461,0
119317,3247973,0
119318,3227344,0
119319,3231160,0
119320,3226675,0
119321,3222380,0
119323,3240183,0
119324,3227056,0
119325,3244224,1
119326,3229574,1
119327,3211536,0
119328,3130678,0
119329,3077926,0
119330,3246440,0
119331,3212034,0
119332,3248148,0
119333,3234349,0
119334,3230654,1
119335,3234665,1
119336,2882099,0
119337,3232084,0
119338,3248208,0
119339,3239656,0
119340,2627943,0
119341,3243143,0
119342,3213562,0
119344,3248261,0
119345,3181203,0
119346,3200999,0
119347,3247546,0
119348,3242742,0
119350,3247834,0
119351,3228724,0
119352,3246562,0
119353,3242079,0
119354,3170899,0
119355,3210275,0
119356,3248562,0
119357,3245544,0
119358,3238650,0
119359,3248313,1
119361,3243360,0
119363,3247709,0
119364,3237995,0
119365,3242822,0
119366,3134754,0
119367,3247765,0
119368,3215542,0
119369,3246760,0
119370,3243221,0
119371,3085945,0
119372,3247865,0
119373,3244381,0
119374,3247951,0
119375,3248821,0
119376,3244031,0
119377,3241434,0
119378,3225251,1
119379,3248914,0
119380,3238507,1
119381,3243007,0
119382,3242390,1
119384,3247063,0
119385,2669651,1
119386,3169425,1
119387,3230859,0
119388,3220295,0
119390,3220507,0
119391,3104995,0
119392,3244700,0
119393,3238047,0
119394,3244439,0
119395,2924130,0
119396,3159045,1
119397,3236005,0
119398,1749109,0
119399,3226599,1
119400,3249284,0
119401,3226322,0
119402,3237855,0
119403,3241633,0
119404,3247664,0
119405,3125714,0
119406,3249047,0
119407,3248586,0
119408,3249495,0
119409,3241349,0
119410,3241816,0
119411,3249574,0
119412,3160513,0
119413,2799184,0
119414,3242647,0
119415,3244432,0
119416,1224029,0
119417,3249626,0
119418,3209475,0
119420,3224805,0
119421,3249458,0
119422,3249537,0
119423,3227487,0
119424,3241398,0
119425,3241476,0
119426,3216197,0
119427,3221324,0
119428,3077520,0
119429,3246927,0
119430,3214019,0
119431,3243792,0
119432,3244215,0
119433,3248415,0
119434,3242913,0
119435,3249997,0
119436,3248325,0
119437,1885873,0
119438,3249962,0
119439,3248144,0
119440,3248698,0
119441,3163649,0
119442,3248488,0
119444,3247758,0
119445,3237007,0
119446,3250073,0
119447,3244674,0
119449,3239119,1
119451,3245892,0
119452,3039804,0
119453,3245151,0
119455,3241625,0
119456,3250263,0
119457,3124788,0
119458,3230971,0
119459,3233329,0
119460,3250390,0
119461,3250417,0
119462,2868598,0
119463,3238566,0
119464,3240941,0
119465,3249351,0
119466,3202303,0
119467,3227571,0
119468,3249764,0
119469,3250560,0
119470,3246554,0
119471,3250117,0
119472,3151866,0
119473,3250647,0
119474,3230162,0
119475,3230717,0
119476,3037089,0
119477,3217763,0
119478,3229079,0
119479,3176155,0
119480,3248773,0
119481,3071778,0
119482,3247404,0
119483,3250140,0
119484,3240450,0
119486,3250728,0
119487,3246981,0
119488,3250813,0
119489,3220174,0
119490,3226594,0
119491,3219555,0
119493,3107526,0
119494,3236516,0
119495,3218222,0
119496,3218697,0
119497,3244728,0
119498,3250185,0
119499,1929482,0
119500,3245803,0
119501,3100190,0
119503,3226676,0
119504,3226809,0
119505,3250184,0
119506,3251203,0
119507,3250191,0
119508,3243914,0
119509,3203547,0
119510,3251227,0
119511,3251198,0
119512,3223245,0
119513,3250770,0
119514,3251238,0
119515,3249684,0
119516,3248068,0
119517,3249776,0
119518,3251160,0
119519,3225060,0
119520,3240012,0
119521,3248348,0
119522,3249765,0
119523,3250595,0
119524,3190973,0
119525,3242438,1
119527,3235988,1
119528,3192961,0
119529,3221365,0
119530,3243714,1
119532,3220069,0
119533,3186053,0
119534,3244830,0
119535,3177709,0
119536,3223109,0
119537,3247353,0
119538,3251346,0
119539,3251285,1
119540,3247739,0
119541,3192128,0
119542,3251164,0
119543,3247857,0
119545,3214388,0
119546,3251488,0
119547,3240361,0
119548,3250251,0
119549,3232402,0
119550,3124541,0
119551,3068960,1
119552,3172793,0
119553,3243415,0
119554,3252094,0
119555,3250013,0
119556,3252175,0
119557,3252146,0
119558,3247484,0
119559,3209159,0
119560,3238614,0
119561,3184643,0
119562,3248419,0
119563,3135403,0
119564,3252341,0
119565,3247446,0
119566,3244400,0
119568,3252627,0
119570,3220552,0
119571,3243008,0
119572,3252836,0
119573,3217555,0
119574,3207935,0
119575,3225772,0
119576,3252635,0
119577,3245615,1
119578,3223958,0
119579,3072527,0
119580,3247702,1
119581,3248617,0
119582,3253085,0
119583,3202505,1
119584,3195818,0
119585,3229363,0
119586,3253063,0
119587,3253319,0
119588,3215577,0
119589,3236916,0
119590,3246021,0
119591,3237232,0
119592,3244049,0
119593,3191709,0
119594,3096390,0
119595,3252333,0
119596,3253482,0
119598,3249225,0
119599,3244080,0
119600,3248838,0
119601,3189755,0
119602,3253493,0
119603,3253349,0
119604,3252329,0
119605,3246821,0
119606,3253608,0
119607,3251780,0
119608,2348857,0
119609,3236458,0
119610,3230997,0
119611,3246952,0
119612,3251571,0
119613,3221300,0
119614,3245501,0
119615,2895807,0
119616,3236219,0
119617,3253935,0
119618,3189598,0
119619,3248481,0
119620,3250905,0
119622,3243095,0
119623,3240367,0
119624,3250055,0
119625,3253339,0
119626,3251204,0
119627,3209579,0
119628,3253840,0
119629,3233961,0
119630,3253548,0
119631,3240187,0
119632,3251482,1
119633,3251072,0
119634,3250800,0
119635,3252096,0
119636,3248953,0
119638,3243373,0
119639,3253526,0
119640,3190803,0
119641,3254225,0
119642,2160457,1
119643,3147104,0
119644,3231547,0
119645,3254278,0
119646,3254307,0
119647,3254426,0
119648,3250453,0
119649,3250282,0
119650,3238388,1
119651,3238785,0
119653,3254168,0
119654,3252711,0
119655,3239640,0
119656,3254413,0
119657,3247663,0
119658,3253657,0
119659,3246284,1
119660,3232446,0
119661,3219739,0
119662,3230190,0
119663,3069830,0
119664,1464636,0
119665,3230228,0
119666,3185497,0
119667,3254263,0
119668,3249762,0
119669,3246389,0
119670,3235188,1
119671,3251533,0
119672,3215794,0
119673,3244774,0
119674,3244654,0
119675,3243893,0
119676,3236267,0
119677,3201728,0
119678,3254270,0
119679,3245441,0
119680,3254522,0
119681,3244912,0
119682,2802996,0
119683,3254116,0
119685,3216689,0
119686,3254859,0
119687,3254133,0
119688,3249103,0
119689,3104486,0
119690,3253821,0
119691,3252441,0
119692,3102933,0
119693,3254630,0
119694,3239509,0
119695,3253985,0
119696,3241248,0
119697,3140253,0
119698,3254341,0
119699,3255446,0
119700,3232709,0
119701,3255494,0
119702,3255562,0
119703,3240489,0
119704,3254479,0
119705,3251180,0
119706,3252166,0
119708,3250985,0
119709,3252509,0
119710,3244509,0
119711,3233220,0
119712,3211472,0
119714,3209112,0
119715,3232226,0
119716,3254806,0
119717,2911124,0
119718,3255645,0
119719,3254337,0
119720,3251818,0
119721,3243831,0
119722,3255634,0
119723,3253182,0
119724,3217457,1
119725,3224473,0
119726,3255889,0
119727,3248857,0
119728,3253327,0
119729,3253800,1
119731,3248704,0
119732,3253357,0
119733,3214281,0
119734,3251420,0
119735,3255672,0
119736,3255972,0
119737,3256071,0
119738,3255539,0
119739,2171787,0
119740,3255426,0
119741,3255803,0
119742,3255960,0
119743,3253100,0
119744,2199821,0
119745,3243141,0
119746,3256146,0
119747,3149770,0
119749,3246307,0
119750,3255698,0
119751,2967761,0
119752,3139978,0
119753,3086800,0
119754,3246649,0
119755,3236709,0
119756,3197382,1
119758,3256520,0
119759,3250614,0
119760,3256109,0
119761,3245686,0
119762,3256332,0
119763,3253916,0
119764,3014361,0
119765,3248810,0
119766,3253988,0
119767,3186159,0
119768,3247891,1
119769,3256646,0
119770,3256710,0
119771,3248722,0
119773,3253836,0
119774,3253400,0
119775,3256589,0
119776,3256328,0
119777,3250088,0
119778,3199331,0
119779,3255629,0
119780,3253617,0
119781,3256053,0
119783,3238993,0
119784,3240435,0
119785,3256960,0
119786,3240492,0
119787,3234862,0
119788,3247202,0
119789,3240469,0
119790,3247021,0
119791,3254321,0
119792,3254009,0
119793,3243447,0
119794,3257147,0
119795,3256544,0
119796,3230076,0
119797,3246397,0
119798,3252415,0
119800,3255108,1
119801,3251916,0
119802,3257265,0
119803,3233014,0
119804,3205324,0
119805,3255719,0
119806,3257120,0
119807,3254521,0
119808,3255877,0
119809,3257662,0
119810,3239013,0
119811,3257234,0
119812,3257931,0
119813,3257972,0
119814,3254600,0
119815,3258039,0
119816,3228728,0
119817,3203165,0
119818,3225520,0
119819,2837241,0
119820,3229144,0
119821,3254813,0
119822,3231570,0
119823,2320427,0
119824,3237414,0
119825,3258540,0
119826,3247487,0
119827,3253044,0
119828,3232825,1
119829,3258633,0
119830,3257770,0
119831,3242103,0
119832,3258631,0
119833,3140531,0
119834,3253732,0
119835,3258765,0
119836,3216631,0
119837,3257255,0
119838,3258753,0
119839,3252700,0
